condition,convo,subID,enjoy,connected,timingFirstClick,timingLastClick,timingPageSubmit,timingClickCount,comments,enjoy_centered,connected_centered
long,B,289,80,68,2.866,6.075,6.848,4,,-2.6666666666666714,-19.83333333333333
long,B,290,48,11,105.444,113.068,114.42399999999999,4,,-8.666666666666664,-21.666666666666664
long,B,292,76,90,32.094,37.486,40.667,2,,23.833333333333336,23.66666666666667
long,B,293,45,16,102.244,105.057,106.677,2,,-6.0,-24.666666666666664
long,B,294,47,48,63.89,81.94,83.257,6,they are kind of annoyed by each other,-12.0,-11.666666666666664
long,B,296,60,16,18.145,28.927,29.881,4,,-3.3333333333333357,-12.333333333333332
long,B,297,49,34,30.375999999999998,38.785,40.968,3,,-30.0,-38.33333333333333
long,B,298,61,69,1.068,40.284,43.128,15,,-0.1666666666666643,3.6666666666666714
long,B,303,84,69,12.558,16.792,25.465999999999998,2,,24.666666666666664,8.333333333333336
long,B,308,89,66,21.315,37.124,39.884,2,,5.333333333333329,8.333333333333336
long,B,312,51,37,23.021,26.09,27.515,3,,3.0,4.333333333333336
long,B,313,62,53,18.438,21.37,26.39,2,,16.833333333333336,16.166666666666664
long,B,315,77,51,29.164,33.191,35.655,5,funny,23.333333333333336,14.666666666666664
long,B,321,66,58,40.104,40.836,41.618,2,,9.5,6.0
long,B,325,65,87,6.794,7.7379999999999995,36.736999999999995,2,,1.0,13.166666666666671
long,B,327,51,51,36.412,37.121,37.9,2,,-6.5,0.0
long,B,328,82,63,11.489,16.232,17.801,4,,4.166666666666671,-9.333333333333329
long,B,331,28,28,30.335,32.698,33.88,2,,-19.5,-10.166666666666664
long,B,332,25,32,39.185,41.993,43.184,4,,-18.666666666666664,-16.0
long,B,334,62,59,23.185,24.180999999999997,26.845,2,,4.5,4.666666666666664
long,B,344,79,59,72.27600000000001,75.018,76.626,2,,0.6666666666666714,-3.6666666666666643
long,B,345,75,75,20.246,28.908,35.376999999999995,7,GOOD,-8.833333333333329,-6.333333333333329
long,B,350,85,95,26.84,29.287,30.7,2,,36.333333333333336,44.0
long,B,351,68,62,54.317,55.153999999999996,56.755,2,,0.5,-10.0
long,B,353,48,28,24.923000000000002,30.353,31.671999999999997,2,,-16.33333333333333,-28.166666666666664
long,B,354,79,88,30.344,35.204,39.786,4,good,0.5,6.333333333333329
long,B,358,84,100,70.03699999999999,72.844,185.24599999999998,3,,-3.1666666666666714,13.0
long,B,359,81,67,22.531,26.791999999999998,28.864,3,,7.5,3.3333333333333357
long,B,365,80,92,3.514,6.276,46.38399999999999,4, very nice,1.1666666666666714,9.0
long,B,367,72,65,18.659000000000002,27.384,28.311999999999998,4,,17.833333333333336,17.333333333333336
long,B,372,59,43,1.4769999999999999,35.997,37.59,7,,8.166666666666664,-6.333333333333336
long,B,373,48,44,31.305,35.025,36.08,3,,-9.0,-11.666666666666664
long,B,375,60,58,5.631,8.934,12.465,3,good,4.0,2.6666666666666643
long,B,378,70,90,4.28,15.339,24.704,9,,12.666666666666664,16.33333333333333
long,B,379,80,72,28.323,31.180999999999997,34.602,2,,8.333333333333329,7.666666666666671
long,B,388,51,42,5.422000000000001,30.285,31.979,4,,1.1666666666666643,-11.833333333333336
long,B,389,63,64,17.721,29.909000000000002,31.564,2,,7.333333333333336,20.5
long,B,392,45,45,131.89700000000002,136.826,138.53,2,,-4.0,-2.3333333333333357
long,B,396,63,56,32.27,38.806,40.258,4,,2.5,13.166666666666664
long,B,399,76,93,2.928,4.978,27.397,3,Very like to the audio,-7.5,7.333333333333329
long,B,401,50,27,2.918,39.412,69.94800000000001,3,,0.3333333333333357,-9.0
long,B,402,48,43,20.195999999999998,28.148000000000003,29.273000000000003,2,,5.0,11.5
long,B,404,91,74,4.258,6.7989999999999995,8.427,4,,1.1666666666666714,-13.833333333333329
long,B,410,15,26,3.782,5.167999999999999,33.115,2,,-10.833333333333332,-1.3333333333333321
long,B,413,89,93,6.356,8.714,39.222,2,,3.5,9.0
long,B,417,91,91,34.524,37.46,40.799,3,Nice,1.6666666666666714,3.0
long,B,420,41,3,14.27,25.301,28.544,6,,0.0,-5.666666666666666
long,B,423,88,79,34.564,35.935,37.603,2,,1.3333333333333286,-5.833333333333329
long,B,425,42,32,83.94200000000001,89.854,91.012,6,,-4.5,-3.5
long,B,426,84,70,39.516,42.081,43.381,3,,5.5,5.0
long,B,429,57,37,1.335,33.046,36.199,3,,17.5,-7.666666666666664
long,B,432,84,89,8.777999999999999,11.581,35.128,3,best of thoughts on audio,-4.666666666666671,-1.5
long,B,434,52,30,27.211,30.156999999999996,33.688,3,,-0.3333333333333357,-12.5
long,B,438,48,28,16.805,30.596999999999998,31.533,6,,19.666666666666668,0.16666666666666785
long,B,442,98,88,3.069,7.902,25.995,8,interesting ,6.666666666666671,2.5
long,B,445,76,75,61.684,74.796,75.574,4,very hard to hear.,-3.8333333333333286,-4.0
long,C,11,78,71,27.816999999999997,38.2,39.048,2,,25.666666666666664,13.0
long,C,12,31,48,7.16,10.255,14.402999999999999,2,,-7.5,2.6666666666666643
long,C,17,56,75,6.787999999999999,7.846,24.48,2,,10.5,15.5
long,C,22,65,66,10.444,21.276999999999997,27.965,2,,23.833333333333336,23.166666666666664
long,C,23,87,75,15.899000000000001,23.825,41.192,10,,19.5,13.333333333333336
long,C,25,49,56,9.85,18.529,46.215,3,,1.6666666666666643,-6.666666666666664
long,C,26,79,74,29.728,42.231,43.476000000000006,6,,15.166666666666664,20.0
long,C,27,56,60,5.702999999999999,35.82,38.176,8,,10.333333333333336,23.666666666666664
long,C,28,69,48,18.123,20.518,28.855,2,,18.166666666666664,2.3333333333333357
long,C,31,73,75,7.167999999999999,9.936,19.468,3,They are friends ,7.166666666666671,0.3333333333333286
long,C,33,66,54,8.205,10.659,38.397,3,,21.5,13.0
long,C,36,65,72,28.603,30.89,40.473,2,,-3.3333333333333286,-4.166666666666671
long,C,37,62,83,18.714000000000002,24.201,42.935,3,,8.166666666666664,33.0
long,C,38,92,94,14.479000000000001,33.126999999999995,41.492,5,,19.0,21.66666666666667
long,C,39,100,100,8.801,31.908,44.751999999999995,2,,55.833333333333336,52.833333333333336
long,C,40,76,66,40.041,43.905,51.99,4,good,18.5,2.6666666666666643
long,C,49,86,97,33.85,37.482,51.312,3,NICE AUDIO CLIPS.,-5.833333333333329,4.0
long,C,54,91,92,16.988,30.816,41.88,4,no,17.33333333333333,12.166666666666671
long,C,65,84,72,12.495,70.169,90.141,5,,6.0,-1.6666666666666714
long,C,67,99,95,19.535,21.211,39.841,2,,5.666666666666671,5.166666666666671
long,C,68,52,54,45.053000000000004,48.946999999999996,51.333999999999996,3,none,6.0,20.833333333333336
long,C,69,74,88,2.346,3.656,4.291,5,,-1.0,5.166666666666671
long,C,70,56,57,16.066,40.46,41.068000000000005,3,,-0.3333333333333357,8.666666666666664
long,C,74,68,81,34.058,36.729,58.409,3,ENJOY,-12.333333333333329,-1.0
long,C,75,74,79,8.842,15.694,77.29899999999999,3,,-1.8333333333333286,-5.333333333333329
long,C,81,97,92,32.883,39.621,40.849000000000004,5,,31.83333333333333,31.166666666666664
long,C,83,95,97,41.295,49.541000000000004,51.278,4,,0.0,2.6666666666666714
long,C,84,75,81,88.539,90.3,91.544,2,,31.5,45.166666666666664
long,C,85,63,78,21.276,46.268,47.865,3,,3.5,25.5
long,C,86,80,84,30.204,33.080999999999996,53.786,3,it is useful think,0.0,-0.3333333333333286
long,C,87,78,92,74.083,77.035,79.618,4,no,-3.8333333333333286,7.166666666666671
long,C,91,75,79,8.515,11.915,31.226,2,,16.666666666666664,15.833333333333336
long,C,98,71,64,18.92,26.471999999999998,29.676,3,nice,3.3333333333333286,-7.833333333333329
long,C,103,77,87,10.995999999999999,31.787,49.288000000000004,8,"Good back and forth, easy flow",16.666666666666664,31.666666666666664
long,C,120,78,77,13.7,15.889000000000001,57.545,3,nice think,-2.3333333333333286,-4.0
long,C,122,72,69,47.527,51.501999999999995,52.784,4,,-0.6666666666666714,-5.833333333333329
long,C,123,95,87,7.313,45.013000000000005,52.67,5,bold voice,0.1666666666666714,0.0
long,C,124,39,38,30.462,47.358999999999995,48.678000000000004,6,no,-21.833333333333336,-13.333333333333336
long,C,126,82,80,13.323,44.243,63.376999999999995,3,very fluid both seem to actually care for each others statements. ,34.333333333333336,34.833333333333336
long,C,127,86,91,20.362000000000002,24.84,49.223,2,,7.0,8.333333333333329
long,C,129,88,69,1.518,6.861000000000001,26.639,10,,14.833333333333329,33.333333333333336
long,C,130,79,95,6.16,33.023,49.818000000000005,4,good,-1.8333333333333286,14.5
long,C,135,60,41,45.148,49.687,50.735,3,,4.0,-10.333333333333336
long,C,136,86,73,5.989,39.04,40.885999999999996,6,,25.166666666666664,7.166666666666671
long,C,138,84,84,21.057,29.441,46.951,3,,15.0,22.5
long,C,139,100,100,15.123,19.552,23.628,4,GOOD,0.3333333333333286,0.5
long,C,141,97,88,40.89,46.973,50.077,3,none,25.66666666666667,23.66666666666667
long,C,142,100,100,43.512,47.151,48.425,3,,29.66666666666667,49.5
long,C,143,87,80,24.395,28.761999999999997,57.138000000000005,3,GOOD,1.6666666666666714,-6.5
long,C,145,65,90,12.727,36.764,38.679,3,,5.666666666666664,26.833333333333336
long,C,150,81,83,6.147,39.747,40.833,5,,31.666666666666664,30.666666666666664
long,C,154,89,96,8.417,13.76,21.425,6,no comments,-0.1666666666666714,3.0
long,C,157,83,77,23.451,24.793000000000003,38.125,2,,29.666666666666664,29.333333333333336
long,C,161,99,100,6.6370000000000005,7.965,8.767000000000001,2,,-0.8333333333333286,0.3333333333333286
long,C,164,91,72,29.622,35.077,37.547,4,,25.83333333333333,12.166666666666664
long,C,166,77,90,70.842,73.268,117.38600000000001,2,,7.833333333333329,18.5
long,C,170,57,82,61.412,65.126,65.983,4,,-1.1666666666666643,30.666666666666664
long,C,175,60,58,63.998999999999995,67.967,69.844,4,,-1.5,4.333333333333336
long,C,177,77,77,25.978,44.885,46.193999999999996,9,,12.333333333333329,14.166666666666664
long,C,178,76,74,17.618,23.554000000000002,38.461999999999996,4,,15.166666666666664,17.0
long,C,184,39,49,11.753,20.177,41.803999999999995,3,,-8.333333333333336,12.0
long,C,186,82,78,1.2,31.701999999999998,36.046,8,,27.5,24.666666666666664
long,C,190,76,62,53.948,56.839,59.114,4,,1.3333333333333286,15.166666666666664
long,C,194,78,78,67.35,69.23,70.26899999999999,2,,27.0,31.5
long,C,203,71,67,40.863,46.372,48.507,2,,17.5,24.0
long,C,204,78,95,5.4879999999999995,19.532,58.258,5,very nice talk this lady voice. very nice.,1.0,7.0
long,C,208,62,58,39.37,43.777,45.39,2,,20.833333333333336,34.66666666666667
long,C,209,85,88,39.037,43.217,43.818000000000005,3,,19.16666666666667,25.333333333333336
long,C,215,90,90,46.193000000000005,49.272,59.556000000000004,3,like this audio ,2.6666666666666714,0.5
long,C,216,85,72,44.547,46.106,55.426,3,clear audio,0.8333333333333286,-6.666666666666671
long,C,218,92,93,22.233,46.251999999999995,47.888000000000005,4,,30.833333333333336,34.333333333333336
long,C,219,61,55,26.269000000000002,29.848000000000003,46.434,2,,3.1666666666666643,9.166666666666664
long,C,222,43,55,43.735,47.831,51.909,2,,-3.0,12.833333333333336
long,C,223,95,85,48.638000000000005,52.223,59.148999999999994,3,Pleasant,14.0,9.0
long,C,225,82,100,43.163999999999994,47.272,47.858000000000004,5,,-2.6666666666666714,12.333333333333329
long,C,230,50,50,11.607999999999999,35.397,39.544000000000004,6,,-3.8333333333333357,1.0
long,C,232,81,73,6.787999999999999,9.267999999999999,10.683,2,,-0.1666666666666714,-5.0
long,C,233,73,39,9.62,22.787,26.565,5,,9.833333333333336,9.333333333333332
long,C,235,89,96,52.733999999999995,65.648,67.734,2,,24.0,37.5
long,C,236,62,58,36.7,39.169000000000004,40.751999999999995,2,,1.3333333333333357,2.0
long,C,242,91,91,33.014,36.016999999999996,38.746,2,,24.66666666666667,24.5
long,C,243,90,82,22.266,47.857,51.531000000000006,3,,22.16666666666667,26.333333333333336
long,C,247,19,36,4.234,43.253,44.891999999999996,5,,-3.333333333333332,3.0
long,C,250,87,66,7.337000000000001,15.745,17.861,6,,39.0,22.333333333333336
long,C,251,67,78,49.787,54.272,56.145,4,,-9.0,13.833333333333329
long,C,253,55,55,46.42100000000001,70.494,71.545,2,,15.833333333333336,19.333333333333336
long,C,254,98,98,3.6919999999999997,7.091,39.335,3,nice,-0.6666666666666714,0.1666666666666714
long,C,257,100,100,24.586,39.007,40.013000000000005,6,,20.66666666666667,32.0
long,C,258,92,97,11.137,16.136,39.059,4,they both had more involved in the conversation.,24.83333333333333,31.83333333333333
long,C,262,90,97,2.445,38.297,38.513000000000005,5,nice,3.1666666666666714,3.0
long,C,267,88,74,8.464,36.753,39.567,5,,24.666666666666664,45.0
long,C,273,73,64,40.665,44.19,47.681000000000004,4,good,11.666666666666664,-7.666666666666671
long,C,274,57,69,1.525,28.645,38.782,4,,-5.5,10.0
long,C,279,84,100,28.796,46.305,50.945,3,No,14.666666666666671,27.0
long,C,286,73,79,44.126999999999995,59.053999999999995,76.62100000000001,6,speech sad,8.0,10.333333333333329
long,C,287,92,100,10.693,47.019,47.458,4,like great,23.0,9.833333333333329
long,C,290,84,70,172.28099999999998,189.19299999999998,196.74900000000002,5,,27.333333333333336,37.333333333333336
long,C,291,84,77,14.925,31.59,40.461,7,,24.166666666666664,31.166666666666664
long,C,295,84,79,109.35700000000001,110.399,140.815,2,,15.666666666666671,22.666666666666664
long,C,297,91,91,8.411,42.782,43.667,8,,12.0,18.66666666666667
long,C,300,74,74,34.943000000000005,39.464,40.716,2,,26.0,26.666666666666664
long,C,304,53,61,182.998,525.099,526.759,6,conversation breaking,-30.83333333333333,-24.66666666666667
long,C,306,0,0,2.237,3.173,37.533,2,,-9.166666666666666,-2.5
long,C,307,93,95,12.62,17.039,40.150999999999996,5,,21.5,22.33333333333333
long,C,308,100,74,79.65100000000001,98.155,110.04899999999999,3,,16.33333333333333,16.333333333333336
long,C,313,63,55,9.13,32.794000000000004,44.446000000000005,5,,17.833333333333336,18.166666666666664
long,C,317,72,69,8.046,12.18,27.038,3,,19.0,24.0
long,C,319,96,89,8.773,18.973,38.856,4,,18.83333333333333,29.833333333333336
long,C,325,68,66,8.587,18.012999999999998,54.714,3,,4.0,-7.833333333333329
long,C,327,69,58,39.147,40.336999999999996,41.138000000000005,2,,11.5,7.0
long,C,329,56,45,37.72,40.27,41.46,2,,22.833333333333336,20.333333333333332
long,C,337,89,77,20.596,27.948,31.668000000000003,3,,3.6666666666666714,6.0
long,C,339,86,90,298.282,302.172,302.617,5,,12.166666666666671,27.5
long,C,344,77,61,97.13,98.45,100.119,2,,-1.3333333333333286,-1.6666666666666643
long,C,345,100,100,14.32,45.278,46.063,4,GOOD,16.16666666666667,18.66666666666667
long,C,347,75,49,9.761000000000001,28.261,37.114000000000004,3,,18.5,-0.1666666666666643
long,C,349,76,68,6.837000000000001,36.466,38.849000000000004,6,,12.166666666666664,11.833333333333336
long,C,354,67,59,52.49,68.31,76.579,6,interactive,-11.5,-22.66666666666667
long,C,357,98,99,13.164000000000001,41.855,42.998999999999995,5,,10.166666666666671,19.5
long,C,359,79,65,50.165,53.056999999999995,54.543,2,,5.5,1.3333333333333357
long,C,360,65,78,5.025,8.919,14.812999999999999,5,,11.333333333333336,22.166666666666664
long,C,361,20,25,38.736999999999995,40.48,41.486000000000004,2,,-21.666666666666664,-26.666666666666664
long,C,363,68,68,10.664000000000001,34.150999999999996,35.327,6,,14.5,13.666666666666664
long,C,370,87,77,10.427999999999999,15.538,39.79,3,,11.333333333333329,5.333333333333329
long,C,371,71,65,6.266,12.011,12.911,3,,8.5,-9.666666666666671
long,C,375,61,58,5.5360000000000005,8.698,12.288,3,good,5.0,2.6666666666666643
long,C,380,61,84,41.326,44.053999999999995,53.994,3,Seem to know each other well.,16.333333333333336,53.33333333333333
long,C,383,68,62,41.678999999999995,49.023,57.07899999999999,4,,23.333333333333336,25.5
long,C,389,77,77,9.327,40.745,42.3,5,,21.333333333333336,33.5
long,C,390,27,20,10.204,31.052,40.652,3,,9.333333333333332,7.833333333333334
long,C,391,71,95,8.282,10.82,13.424000000000001,2,,14.0,27.83333333333333
long,C,395,82,77,9.545,12.341,37.943000000000005,2,,19.0,31.666666666666664
long,C,401,66,65,3.016,49.494,54.211999999999996,4,,16.333333333333336,29.0
long,C,402,42,32,21.588,36.132,38.977,3,,-1.0,0.5
long,C,404,90,86,94.977,98.74600000000001,277.094,7,,0.1666666666666714,-1.8333333333333286
long,C,406,77,83,292.441,304.106,315.77,4,very interesting,1.1666666666666714,5.333333333333329
long,C,410,50,65,4.79,37.188,38.284,4,,24.166666666666668,37.66666666666667
long,C,414,71,72,22.68,39.544000000000004,41.648,4,,2.0,23.333333333333336
long,C,418,76,79,6.402,11.515999999999998,51.665,4,,18.333333333333336,16.5
long,C,419,75,69,26.604,33.648,39.126999999999995,8,,30.166666666666664,27.833333333333336
long,C,424,61,61,23.822,25.791,36.14,2,,11.166666666666664,17.5
long,C,425,88,80,11.668,32.841,37.378,7,,41.5,44.5
long,C,430,66,89,0.341,135.232,135.799,5,,8.5,45.333333333333336
long,C,433,59,69,105.71700000000001,119.777,124.236,3,,3.3333333333333357,18.5
long,C,434,70,82,8.522,31.636,32.135999999999996,7,,17.666666666666664,39.5
long,C,438,28,45,3461.7659999999996,4078.579,4079.43,6,,-0.33333333333333215,17.166666666666668
long,C,440,84,70,24.076,28.368000000000002,39.139,3,,33.666666666666664,17.333333333333336
long,C,443,58,71,28.77,40.885999999999996,42.476000000000006,7,,9.666666666666664,24.833333333333336
long,C,448,73,77,11.144,23.248,40.641,5,,-1.3333333333333286,10.833333333333329
long,D,6,32,7,7.002000000000001,22.25,25.398000000000003,5,,-17.833333333333336,-16.166666666666668
long,D,8,50,48,6.966,22.148000000000003,23.669,10,,-13.0,-15.166666666666664
long,D,9,11,7,13.767000000000001,19.224,26.155,5,,-32.666666666666664,-20.833333333333332
long,D,12,35,44,8.844,17.299,25.424,3,,-3.5,-1.3333333333333357
long,D,16,39,42,20.034000000000002,28.873,30.328000000000003,2,,-7.666666666666664,-3.0
long,D,21,87,95,4.051,6.3629999999999995,7.53,3,,1.1666666666666714,5.0
long,D,25,27,60,35.577,38.234,39.949,4,,-20.333333333333336,-2.6666666666666643
long,D,28,29,29,10.693,28.429000000000002,30.514,3,,-21.833333333333336,-16.666666666666664
long,D,30,80,100,26.853,30.15,31.432,4,,2.5,7.166666666666671
long,D,31,38,74,5.836,11.761,25.13,4,Taliking for a friend,-27.83333333333333,-0.6666666666666714
long,D,35,69,69,18.09,21.489,28.083000000000002,2,,-7.0,-5.833333333333329
